Name,Child Of,Points,Eats,Feet,Inches,Weight,Strength,Hit Points,Dexterity,Will Power,Intelligence,Perception,Health,Fatigue,Damage Resistance,Speed,Basic Lift,Basic Move,Basic Dodge
429,415,0,herbivore,15.000000,0.000000,6085.061523,10.000000,7.000000,13.000000,12.000000,5.000000,6.000000,7.000000,10.000000,0.000000,5.000000,20.000000,7.000000,10.000000,
431,425,4,herbivore,21.000000,0.000000,23999.984375,11.000000,6.000000,13.000000,13.000000,6.000000,8.000000,6.000000,10.000000,0.000000,4.250000,24.000000,7.000000,10.000000,
433,425,4,herbivore,21.000000,0.000000,23999.984375,11.000000,6.000000,13.000000,13.000000,6.000000,8.000000,6.000000,10.000000,0.000000,4.250000,24.000000,7.000000,10.000000,
435,421,7,herbivore,21.000000,0.000000,23999.984375,9.000000,5.000000,14.000000,12.000000,6.000000,7.000000,5.000000,10.000000,0.000000,4.000000,16.000000,7.000000,10.000000,
437,421,7,herbivore,21.000000,0.000000,23999.984375,9.000000,5.000000,14.000000,12.000000,6.000000,7.000000,5.000000,10.000000,0.000000,4.000000,16.000000,7.000000,10.000000,
438,436,9,carnivore,21.000000,0.000000,23999.984375,19.000000,19.000000,7.000000,7.000000,5.000000,8.000000,19.000000,10.000000,0.000000,2.000000,72.000000,5.000000,8.000000,
440,436,9,carnivore,21.000000,0.000000,23999.984375,19.000000,19.000000,7.000000,7.000000,5.000000,8.000000,19.000000,10.000000,0.000000,2.000000,72.000000,5.000000,8.000000,
442,416,4,carnivore,15.000000,0.000000,6085.061523,17.000000,19.000000,9.000000,9.000000,5.000000,10.000000,19.000000,10.000000,0.000000,2.500000,57.000000,4.000000,8.000000,
444,416,4,carnivore,15.000000,0.000000,6085.061523,17.000000,19.000000,9.000000,9.000000,5.000000,10.000000,19.000000,10.000000,0.000000,2.500000,57.000000,4.000000,8.000000,
446,420,0,carnivore,21.000000,0.000000,23999.984375,19.000000,17.000000,7.000000,10.000000,9.000000,9.000000,17.000000,10.000000,0.000000,1.750000,72.000000,4.000000,7.000000,
448,420,0,carnivore,21.000000,0.000000,23999.984375,19.000000,17.000000,7.000000,10.000000,9.000000,9.000000,17.000000,10.000000,0.000000,1.750000,72.000000,4.000000,7.000000,
439,415,2,herbivore,9.000000,0.000000,757.724487,11.000000,7.000000,12.000000,11.000000,5.000000,7.000000,7.000000,10.000000,0.000000,5.000000,24.000000,6.000000,9.000000,
441,415,2,herbivore,9.000000,0.000000,757.724487,11.000000,7.000000,12.000000,11.000000,5.000000,7.000000,7.000000,10.000000,0.000000,5.000000,24.000000,6.000000,9.000000,
443,429,9,herbivore,15.000000,0.000000,6085.061523,11.000000,6.000000,12.000000,14.000000,6.000000,5.000000,6.000000,10.000000,0.000000,3.750000,24.000000,5.000000,8.000000,
445,429,9,herbivore,15.000000,0.000000,6085.061523,11.000000,6.000000,12.000000,14.000000,6.000000,5.000000,6.000000,10.000000,0.000000,3.750000,24.000000,5.000000,8.000000,
447,433,2,herbivore,21.000000,0.000000,23999.984375,13.000000,6.000000,13.000000,12.000000,5.000000,7.000000,6.000000,10.000000,0.000000,4.250000,33.000000,7.000000,10.000000,
449,433,2,herbivore,21.000000,0.000000,23999.984375,13.000000,6.000000,13.000000,12.000000,5.000000,7.000000,6.000000,10.000000,0.000000,4.250000,33.000000,7.000000,10.000000,
450,448,1,carnivore,21.000000,0.000000,23999.984375,18.000000,14.000000,8.000000,12.000000,12.000000,9.000000,14.000000,10.000000,0.000000,1.000000,64.000000,4.000000,7.000000,
452,448,1,carnivore,21.000000,0.000000,23999.984375,18.000000,14.000000,8.000000,12.000000,12.000000,9.000000,14.000000,10.000000,0.000000,1.000000,64.000000,4.000000,7.000000,
454,440,1,carnivore,21.000000,0.000000,23999.984375,18.000000,21.000000,7.000000,7.000000,5.000000,9.000000,21.000000,10.000000,0.000000,2.000000,64.000000,5.000000,8.000000,
456,440,1,carnivore,21.000000,0.000000,23999.984375,18.000000,21.000000,7.000000,7.000000,5.000000,9.000000,21.000000,10.000000,0.000000,2.000000,64.000000,5.000000,8.000000,
458,446,4,carnivore,21.000000,0.000000,23999.984375,19.000000,15.000000,8.000000,9.000000,9.000000,7.000000,15.000000,10.000000,0.000000,1.250000,72.000000,4.000000,7.000000,
460,446,4,carnivore,21.000000,0.000000,23999.984375,19.000000,15.000000,8.000000,9.000000,9.000000,7.000000,15.000000,10.000000,0.000000,1.250000,72.000000,4.000000,7.000000,
451,415,2,herbivore,15.000000,0.000000,6085.061523,11.000000,7.000000,11.000000,11.000000,5.000000,8.000000,7.000000,10.000000,0.000000,4.750000,24.000000,6.000000,9.000000,
453,415,2,herbivore,15.000000,0.000000,6085.061523,11.000000,7.000000,11.000000,11.000000,5.000000,8.000000,7.000000,10.000000,0.000000,4.750000,24.000000,6.000000,9.000000,
455,439,9,herbivore,9.000000,0.000000,757.724487,12.000000,7.000000,10.000000,9.000000,5.000000,8.000000,7.000000,10.000000,0.000000,4.750000,28.000000,5.000000,8.000000,
457,439,9,herbivore,9.000000,0.000000,757.724487,12.000000,7.000000,10.000000,9.000000,5.000000,8.000000,7.000000,10.000000,0.000000,4.750000,28.000000,5.000000,8.000000,
459,433,4,herbivore,21.000000,0.000000,23999.984375,13.000000,6.000000,14.000000,10.000000,5.000000,5.000000,6.000000,10.000000,0.000000,4.750000,33.000000,7.000000,10.000000,
461,433,4,herbivore,21.000000,0.000000,23999.984375,13.000000,6.000000,14.000000,10.000000,5.000000,5.000000,6.000000,10.000000,0.000000,4.750000,33.000000,7.000000,10.000000,
462,452,3,carnivore,21.000000,0.000000,23999.984375,18.000000,12.000000,8.000000,13.000000,13.000000,8.000000,12.000000,10.000000,0.000000,0.500000,64.000000,3.000000,6.000000,
464,452,3,carnivore,21.000000,0.000000,23999.984375,18.000000,12.000000,8.000000,13.000000,13.000000,8.000000,12.000000,10.000000,0.000000,0.500000,64.000000,3.000000,6.000000,
466,454,5,carnivore,21.000000,0.000000,23999.984375,18.000000,21.000000,6.000000,7.000000,5.000000,11.000000,21.000000,10.000000,0.000000,2.000000,64.000000,5.000000,8.000000,
468,454,5,carnivore,21.000000,0.000000,23999.984375,18.000000,21.000000,6.000000,7.000000,5.000000,11.000000,21.000000,10.000000,0.000000,2.000000,64.000000,5.000000,8.000000,
470,456,3,carnivore,21.000000,0.000000,23999.984375,17.000000,24.000000,6.000000,7.000000,6.000000,10.000000,24.000000,10.000000,0.000000,2.500000,57.000000,5.000000,8.000000,
472,456,3,carnivore,21.000000,0.000000,23999.984375,17.000000,24.000000,6.000000,7.000000,6.000000,10.000000,24.000000,10.000000,0.000000,2.500000,57.000000,5.000000,8.000000,
463,415,0,herbivore,15.000000,0.000000,6085.061523,11.000000,6.000000,12.000000,11.000000,5.000000,10.000000,6.000000,10.000000,0.000000,5.000000,24.000000,7.000000,10.000000,
465,415,0,herbivore,15.000000,0.000000,6085.061523,11.000000,6.000000,12.000000,11.000000,5.000000,10.000000,6.000000,10.000000,0.000000,5.000000,24.000000,7.000000,10.000000,
467,439,5,herbivore,9.000000,0.000000,757.724487,11.000000,5.000000,9.000000,10.000000,6.000000,7.000000,5.000000,10.000000,0.000000,3.750000,24.000000,4.000000,7.000000,
469,439,5,herbivore,9.000000,0.000000,757.724487,11.000000,5.000000,9.000000,10.000000,6.000000,7.000000,5.000000,10.000000,0.000000,3.750000,24.000000,4.000000,7.000000,
471,451,0,herbivore,15.000000,0.000000,6085.061523,11.000000,6.000000,12.000000,11.000000,5.000000,10.000000,6.000000,10.000000,0.000000,5.000000,24.000000,7.000000,10.000000,
473,451,0,herbivore,15.000000,0.000000,6085.061523,11.000000,6.000000,12.000000,11.000000,5.000000,10.000000,6.000000,10.000000,0.000000,5.000000,24.000000,7.000000,10.000000,
474,466,0,carnivore,15.000000,0.000000,6085.061523,16.000000,20.000000,6.000000,7.000000,6.000000,11.000000,20.000000,10.000000,0.000000,1.250000,51.000000,3.000000,5.000000,
476,466,0,carnivore,15.000000,0.000000,6085.061523,16.000000,20.000000,6.000000,7.000000,6.000000,11.000000,20.000000,10.000000,0.000000,1.250000,51.000000,3.000000,5.000000,
478,468,0,carnivore,15.000000,0.000000,6085.061523,16.000000,20.000000,6.000000,7.000000,6.000000,11.000000,20.000000,10.000000,0.000000,1.250000,51.000000,3.000000,5.000000,
480,468,0,carnivore,15.000000,0.000000,6085.061523,16.000000,20.000000,6.000000,7.000000,6.000000,11.000000,20.000000,10.000000,0.000000,1.250000,51.000000,3.000000,5.000000,
482,456,1,carnivore,21.000000,0.000000,23999.984375,18.000000,24.000000,5.000000,8.000000,7.000000,10.000000,24.000000,10.000000,0.000000,2.250000,64.000000,5.000000,8.000000,
484,456,1,carnivore,21.000000,0.000000,23999.984375,18.000000,24.000000,5.000000,8.000000,7.000000,10.000000,24.000000,10.000000,0.000000,2.250000,64.000000,5.000000,8.000000,
475,415,0,herbivore,21.000000,0.000000,23999.984375,11.000000,5.000000,13.000000,8.000000,5.000000,11.000000,5.000000,10.000000,0.000000,5.000000,24.000000,8.000000,11.000000,
477,415,0,herbivore,21.000000,0.000000,23999.984375,11.000000,5.000000,13.000000,8.000000,5.000000,11.000000,5.000000,10.000000,0.000000,5.000000,24.000000,8.000000,11.000000,
479,439,18,herbivore,21.000000,0.000000,23999.984375,11.000000,6.000000,9.000000,10.000000,6.000000,6.000000,6.000000,10.000000,0.000000,4.000000,24.000000,7.000000,10.000000,
481,439,18,herbivore,21.000000,0.000000,23999.984375,11.000000,6.000000,9.000000,10.000000,6.000000,6.000000,6.000000,10.000000,0.000000,4.000000,24.000000,7.000000,10.000000,
483,467,5,herbivore,9.000000,0.000000,757.724487,11.000000,6.000000,9.000000,10.000000,5.000000,7.000000,6.000000,10.000000,0.000000,4.000000,24.000000,5.000000,8.000000,
485,467,5,herbivore,9.000000,0.000000,757.724487,11.000000,6.000000,9.000000,10.000000,5.000000,7.000000,6.000000,10.000000,0.000000,4.000000,24.000000,5.000000,8.000000,
486,484,7,carnivore,9.000000,0.000000,757.724487,19.000000,24.000000,5.000000,8.000000,8.000000,9.000000,24.000000,10.000000,0.000000,2.250000,72.000000,3.000000,6.000000,
488,484,7,carnivore,9.000000,0.000000,757.724487,19.000000,24.000000,5.000000,8.000000,8.000000,9.000000,24.000000,10.000000,0.000000,2.250000,72.000000,3.000000,6.000000,
490,468,8,carnivore,9.000000,0.000000,757.724487,16.000000,19.000000,7.000000,7.000000,7.000000,12.000000,19.000000,10.000000,0.000000,1.500000,51.000000,2.000000,5.000000,
492,468,8,carnivore,9.000000,0.000000,757.724487,16.000000,19.000000,7.000000,7.000000,7.000000,12.000000,19.000000,10.000000,0.000000,1.500000,51.000000,2.000000,5.000000,
494,456,7,carnivore,9.000000,0.000000,757.724487,19.000000,24.000000,5.000000,8.000000,8.000000,9.000000,24.000000,10.000000,0.000000,2.250000,72.000000,3.000000,6.000000,
496,456,7,carnivore,9.000000,0.000000,757.724487,19.000000,24.000000,5.000000,8.000000,8.000000,9.000000,24.000000,10.000000,0.000000,2.250000,72.000000,3.000000,6.000000,
487,475,5,herbivore,15.000000,0.000000,6085.061523,13.000000,5.000000,13.000000,7.000000,6.000000,11.000000,5.000000,10.000000,0.000000,4.250000,33.000000,6.000000,9.000000,
489,475,5,herbivore,15.000000,0.000000,6085.061523,13.000000,5.000000,13.000000,7.000000,6.000000,11.000000,5.000000,10.000000,0.000000,4.250000,33.000000,6.000000,9.000000,
491,477,1,herbivore,21.000000,0.000000,23999.984375,12.000000,5.000000,13.000000,8.000000,5.000000,10.000000,5.000000,10.000000,0.000000,4.750000,28.000000,7.000000,10.000000,
493,477,1,herbivore,21.000000,0.000000,23999.984375,12.000000,5.000000,13.000000,8.000000,5.000000,10.000000,5.000000,10.000000,0.000000,4.750000,28.000000,7.000000,10.000000,
495,467,14,herbivore,9.000000,0.000000,757.724487,10.000000,5.000000,9.000000,10.000000,6.000000,9.000000,5.000000,10.000000,0.000000,4.250000,20.000000,5.000000,8.000000,
497,467,14,herbivore,9.000000,0.000000,757.724487,10.000000,5.000000,9.000000,10.000000,6.000000,9.000000,5.000000,10.000000,0.000000,4.250000,20.000000,5.000000,8.000000,
498,490,2,carnivore,6.000000,0.000000,144.999954,16.000000,18.000000,8.000000,7.000000,6.000000,11.000000,18.000000,10.000000,0.000000,1.750000,51.000000,1.000000,4.000000,
500,490,2,carnivore,6.000000,0.000000,144.999954,16.000000,18.000000,8.000000,7.000000,6.000000,11.000000,18.000000,10.000000,0.000000,1.750000,51.000000,1.000000,4.000000,
502,468,6,carnivore,4.000000,6.000000,44.857704,16.000000,17.000000,8.000000,7.000000,6.000000,13.000000,17.000000,10.000000,0.000000,1.000000,51.000000,1.000000,4.000000,
504,468,6,carnivore,4.000000,6.000000,44.857704,16.000000,17.000000,8.000000,7.000000,6.000000,13.000000,17.000000,10.000000,0.000000,1.000000,51.000000,1.000000,4.000000,
506,456,0,carnivore,15.000000,0.000000,6085.061523,19.000000,24.000000,5.000000,8.000000,8.000000,9.000000,24.000000,10.000000,0.000000,3.000000,72.000000,5.000000,8.000000,
508,456,0,carnivore,15.000000,0.000000,6085.061523,19.000000,24.000000,5.000000,8.000000,8.000000,9.000000,24.000000,10.000000,0.000000,3.000000,72.000000,5.000000,8.000000,
499,487,3,herbivore,21.000000,0.000000,23999.984375,12.000000,6.000000,14.000000,5.000000,5.000000,11.000000,6.000000,10.000000,0.000000,4.750000,28.000000,7.000000,9.000000,
501,487,3,herbivore,21.000000,0.000000,23999.984375,12.000000,6.000000,14.000000,5.000000,5.000000,11.000000,6.000000,10.000000,0.000000,4.750000,28.000000,7.000000,9.000000,
503,477,2,herbivore,21.000000,0.000000,23999.984375,12.000000,5.000000,14.000000,7.000000,5.000000,11.000000,5.000000,10.000000,0.000000,4.750000,28.000000,7.000000,10.000000,
505,477,2,herbivore,21.000000,0.000000,23999.984375,12.000000,5.000000,14.000000,7.000000,5.000000,11.000000,5.000000,10.000000,0.000000,4.750000,28.000000,7.000000,10.000000,
507,489,2,herbivore,9.000000,0.000000,757.724487,14.000000,5.000000,12.000000,6.000000,7.000000,13.000000,5.000000,10.000000,0.000000,4.250000,39.000000,5.000000,8.000000,
509,489,2,herbivore,9.000000,0.000000,757.724487,14.000000,5.000000,12.000000,6.000000,7.000000,13.000000,5.000000,10.000000,0.000000,4.250000,39.000000,5.000000,8.000000,
510,498,5,carnivore,9.000000,0.000000,757.724487,16.000000,19.000000,7.000000,7.000000,6.000000,12.000000,19.000000,10.000000,0.000000,2.000000,51.000000,3.000000,6.000000,
512,498,5,carnivore,9.000000,0.000000,757.724487,16.000000,19.000000,7.000000,7.000000,6.000000,12.000000,19.000000,10.000000,0.000000,2.000000,51.000000,3.000000,6.000000,
514,468,3,carnivore,2.000000,0.000000,1.642669,15.000000,18.000000,7.000000,6.000000,5.000000,10.000000,18.000000,10.000000,0.000000,1.000000,45.000000,1.000000,4.000000,
516,468,3,carnivore,2.000000,0.000000,1.642669,15.000000,18.000000,7.000000,6.000000,5.000000,10.000000,18.000000,10.000000,0.000000,1.000000,45.000000,1.000000,4.000000,
518,456,18,carnivore,15.000000,0.000000,6085.061523,19.000000,23.000000,5.000000,8.000000,7.000000,7.000000,23.000000,10.000000,0.000000,3.000000,72.000000,5.000000,6.000000,
520,456,18,carnivore,15.000000,0.000000,6085.061523,19.000000,23.000000,5.000000,8.000000,7.000000,7.000000,23.000000,10.000000,0.000000,3.000000,72.000000,5.000000,6.000000,
511,499,17,herbivore,15.000000,0.000000,6085.061523,12.000000,6.000000,12.000000,6.000000,7.000000,12.000000,6.000000,10.000000,0.000000,4.500000,28.000000,6.000000,10.000000,
513,499,17,herbivore,15.000000,0.000000,6085.061523,12.000000,6.000000,12.000000,6.000000,7.000000,12.000000,6.000000,10.000000,0.000000,4.500000,28.000000,6.000000,10.000000,
515,477,4,herbivore,21.000000,0.000000,23999.984375,13.000000,5.000000,13.000000,9.000000,6.000000,11.000000,5.000000,10.000000,0.000000,4.250000,33.000000,7.000000,10.000000,
517,477,4,herbivore,21.000000,0.000000,23999.984375,13.000000,5.000000,13.000000,9.000000,6.000000,11.000000,5.000000,10.000000,0.000000,4.250000,33.000000,7.000000,10.000000,
519,503,4,herbivore,21.000000,0.000000,23999.984375,13.000000,5.000000,13.000000,9.000000,6.000000,11.000000,5.000000,10.000000,0.000000,4.250000,33.000000,7.000000,10.000000,
521,503,4,herbivore,21.000000,0.000000,23999.984375,13.000000,5.000000,13.000000,9.000000,6.000000,11.000000,5.000000,10.000000,0.000000,4.250000,33.000000,7.000000,10.000000,
522,512,5,carnivore,4.000000,6.000000,44.857704,16.000000,17.000000,6.000000,9.000000,8.000000,14.000000,17.000000,10.000000,0.000000,0.750000,51.000000,1.000000,4.000000,
524,512,5,carnivore,4.000000,6.000000,44.857704,16.000000,17.000000,6.000000,9.000000,8.000000,14.000000,17.000000,10.000000,0.000000,0.750000,51.000000,1.000000,4.000000,
526,518,8,carnivore,15.000000,0.000000,6085.061523,19.000000,23.000000,5.000000,9.000000,8.000000,6.000000,23.000000,10.000000,0.000000,3.000000,72.000000,5.000000,8.000000,
528,518,8,carnivore,15.000000,0.000000,6085.061523,19.000000,23.000000,5.000000,9.000000,8.000000,6.000000,23.000000,10.000000,0.000000,3.000000,72.000000,5.000000,8.000000,
530,456,19,carnivore,21.000000,0.000000,23999.984375,19.000000,23.000000,6.000000,8.000000,8.000000,6.000000,23.000000,10.000000,0.000000,3.000000,72.000000,6.000000,9.000000,
532,456,19,carnivore,21.000000,0.000000,23999.984375,19.000000,23.000000,6.000000,8.000000,8.000000,6.000000,23.000000,10.000000,0.000000,3.000000,72.000000,6.000000,9.000000,
523,517,15,herbivore,21.000000,0.000000,23999.984375,11.000000,6.000000,12.000000,9.000000,7.000000,13.000000,6.000000,10.000000,0.000000,4.250000,24.000000,7.000000,10.000000,
525,517,15,herbivore,21.000000,0.000000,23999.984375,11.000000,6.000000,12.000000,9.000000,7.000000,13.000000,6.000000,10.000000,0.000000,4.250000,24.000000,7.000000,10.000000,
527,521,4,herbivore,21.000000,0.000000,23999.984375,12.000000,6.000000,15.000000,6.000000,5.000000,9.000000,6.000000,10.000000,0.000000,5.000000,28.000000,8.000000,11.000000,
529,521,4,herbivore,21.000000,0.000000,23999.984375,12.000000,6.000000,15.000000,6.000000,5.000000,9.000000,6.000000,10.000000,0.000000,5.000000,28.000000,8.000000,11.000000,
531,503,3,herbivore,15.000000,0.000000,6085.061523,14.000000,5.000000,13.000000,7.000000,5.000000,10.000000,5.000000,10.000000,0.000000,4.750000,39.000000,6.000000,9.000000,
533,503,3,herbivore,15.000000,0.000000,6085.061523,14.000000,5.000000,13.000000,7.000000,5.000000,10.000000,5.000000,10.000000,0.000000,4.750000,39.000000,6.000000,9.000000,
534,526,17,carnivore,6.000000,0.000000,144.999954,18.000000,20.000000,5.000000,11.000000,9.000000,5.000000,20.000000,10.000000,0.000000,2.500000,64.000000,2.000000,5.000000,
536,526,17,carnivore,6.000000,0.000000,144.999954,18.000000,20.000000,5.000000,11.000000,9.000000,5.000000,20.000000,10.000000,0.000000,2.500000,64.000000,2.000000,5.000000,
538,532,8,carnivore,21.000000,0.000000,23999.984375,19.000000,25.000000,5.000000,8.000000,8.000000,9.000000,25.000000,10.000000,0.000000,3.000000,72.000000,6.000000,9.000000,
540,532,8,carnivore,21.000000,0.000000,23999.984375,19.000000,25.000000,5.000000,8.000000,8.000000,9.000000,25.000000,10.000000,0.000000,3.000000,72.000000,6.000000,9.000000,
542,456,14,carnivore,9.000000,0.000000,757.724487,20.000000,22.000000,6.000000,7.000000,8.000000,4.000000,22.000000,10.000000,0.000000,3.000000,80.000000,4.000000,7.000000,
544,456,14,carnivore,9.000000,0.000000,757.724487,20.000000,22.000000,6.000000,7.000000,8.000000,4.000000,22.000000,10.000000,0.000000,3.000000,80.000000,4.000000,7.000000,
535,527,5,herbivore,21.000000,0.000000,23999.984375,13.000000,5.000000,15.000000,7.000000,5.000000,8.000000,5.000000,10.000000,0.000000,4.750000,33.000000,7.000000,10.000000,
537,527,5,herbivore,21.000000,0.000000,23999.984375,13.000000,5.000000,15.000000,7.000000,5.000000,8.000000,5.000000,10.000000,0.000000,4.750000,33.000000,7.000000,10.000000,
